date,year,strPeriod,msa,ratio
2013-02-01,2013,201302,Boston,-0.6135960970128913
2013-03-01,2013,201303,Boston,-0.6041478076016276
2013-04-01,2013,201304,Boston,-0.5968459502215104
2013-05-01,2013,201305,Boston,-0.5957532149533922
2013-06-01,2013,201306,Boston,-0.592053656990279
2013-07-01,2013,201307,Boston,-0.5885452795224655
2013-08-01,2013,201308,Boston,-0.5839107752038641
2013-09-01,2013,201309,Boston,-0.5756295957721331
2013-10-01,2013,201310,Boston,-0.5697334300061279
2013-11-01,2013,201311,Boston,-0.5623507693776668
2013-12-01,2013,201312,Boston,-0.561562190234036
2014-01-01,2014,201401,Boston,-0.5653761438844516
2014-02-01,2014,201402,Boston,-0.5655992741402391
2014-03-01,2014,201403,Boston,-0.5611155097689728
2014-04-01,2014,201404,Boston,-0.5441428954062966
2014-05-01,2014,201405,Boston,-0.5447571524464658
2014-06-01,2014,201406,Boston,-0.5511703326425774
2014-07-01,2014,201407,Boston,-0.5576287680550269
2014-08-01,2014,201408,Boston,-0.5579593756102978
2014-09-01,2014,201409,Boston,-0.5592182098348024
2014-10-01,2014,201410,Boston,-0.5557243952160693
2014-11-01,2014,201411,Boston,-0.5517082400314832
2014-12-01,2014,201412,Boston,-0.550900661957324
2015-01-01,2015,201501,Boston,-0.5447953763399074
2015-02-01,2015,201502,Boston,-0.5458121162854255
2015-03-01,2015,201503,Boston,-0.5489151693819627
2015-04-01,2015,201504,Boston,-0.5591784204285908
2015-05-01,2015,201505,Boston,-0.5563017826998902
2015-06-01,2015,201506,Boston,-0.5515474955121169
2015-07-01,2015,201507,Boston,-0.5495987068374655
2015-08-01,2015,201508,Boston,-0.5427540054003552
2015-09-01,2015,201509,Boston,-0.5466989156318478
2015-10-01,2015,201510,Boston,-0.5418153765358324
2015-11-01,2015,201511,Boston,-0.5389691025833354
2015-12-01,2015,201512,Boston,-0.5379389546538187
2016-01-01,2016,201601,Boston,-0.539230152394035
2016-02-01,2016,201602,Boston,-0.53921709013549
2016-03-01,2016,201603,Boston,-0.5373014584994529
2016-04-01,2016,201604,Boston,-0.5375557341308062
2016-05-01,2016,201605,Boston,-0.5357518613623977
2016-06-01,2016,201606,Boston,-0.5358694504294927
2016-07-01,2016,201607,Boston,-0.5377796221235069
2016-08-01,2016,201608,Boston,-0.5363422278729395
2016-09-01,2016,201609,Boston,-0.5350849015236765
2016-10-01,2016,201610,Boston,-0.5273913536889658
2016-11-01,2016,201611,Boston,-0.5206031245414877
2016-12-01,2016,201612,Boston,-0.5117506619853263
2017-01-01,2017,201701,Boston,-0.5081187788861765
2017-02-01,2017,201702,Boston,-0.5035377002402877
2017-03-01,2017,201703,Boston,-0.49895770906690373
2017-04-01,2017,201704,Boston,-0.5054214585067891
2017-05-01,2017,201705,Boston,-0.5034941303171232
2017-06-01,2017,201706,Boston,-0.5053489366988657
2017-07-01,2017,201707,Boston,-0.4972437003505261
2017-08-01,2017,201708,Boston,-0.4994982282626257
2017-09-01,2017,201709,Boston,-0.4946244078750057
2017-10-01,2017,201710,Boston,-0.49479505041037797
2017-11-01,2017,201711,Boston,-0.501130822510393
2017-12-01,2017,201712,Boston,-0.504491702583862
2018-01-01,2018,201801,Boston,-0.500949979316859
2018-02-01,2018,201802,Boston,-0.49199869862930345
2018-03-01,2018,201803,Boston,-0.49264708758177633
2018-04-01,2018,201804,Boston,-0.4917175739282813
2018-05-01,2018,201805,Boston,-0.49215137005818654
2018-06-01,2018,201806,Boston,-0.48655582766238314
2018-07-01,2018,201807,Boston,-0.48743244114770157
2018-08-01,2018,201808,Boston,-0.4957842059960198
2018-09-01,2018,201809,Boston,-0.4964046324900737
2018-10-01,2018,201810,Boston,-0.4953790500289239
2018-11-01,2018,201811,Boston,-0.49236120619552715
2018-12-01,2018,201812,Boston,-0.4976749200481283
2019-01-01,2019,201901,Boston,-0.49912940934882766
2019-02-01,2019,201902,Boston,-0.49485811156329707
2019-03-01,2019,201903,Boston,-0.4932045249869361
2019-04-01,2019,201904,Boston,-0.48968082964890236
2019-05-01,2019,201905,Boston,-0.48903649689724116
2019-06-01,2019,201906,Boston,-0.48512992601402427
2019-07-01,2019,201907,Boston,-0.4838058819188946
2019-08-01,2019,201908,Boston,-0.48412941386492125
2019-09-01,2019,201909,Boston,-0.4907187935500268
2019-10-01,2019,201910,Boston,-0.48331240995970326
2019-11-01,2019,201911,Boston,-0.47913869997989345
2019-12-01,2019,201912,Boston,-0.477302434373418
2020-01-01,2020,202001,Boston,-0.48183659094919395
2020-02-01,2020,202002,Boston,-0.47979376684699293
2020-03-01,2020,202003,Boston,-0.4747346190217181
2020-04-01,2020,202004,Boston,-0.4786896418683835
2020-05-01,2020,202005,Boston,-0.47951671325693734
2020-06-01,2020,202006,Boston,-0.48175759950780783
2020-07-01,2020,202007,Boston,-0.47044539308072153
2020-08-01,2020,202008,Boston,-0.45785100254254285
2020-09-01,2020,202009,Boston,-0.4472261294113933
2020-10-01,2020,202010,Boston,-0.4244215530407489
2020-11-01,2020,202011,Boston,-0.4104612213354857
2020-12-01,2020,202012,Boston,-0.3940985745849499
2021-01-01,2021,202101,Boston,-0.3808730206490676
2021-02-01,2021,202102,Boston,-0.3712667459038368
2021-03-01,2021,202103,Boston,-0.3585842513155484
2021-04-01,2021,202104,Boston,-0.34661270320494
2021-05-01,2021,202105,Boston,-0.335198329025717
2021-06-01,2021,202106,Boston,-0.3289115277498542
2021-07-01,2021,202107,Boston,-0.31482159881581584
2021-08-01,2021,202108,Boston,-0.3109106671610329
2021-09-01,2021,202109,Boston,-0.30253017383808345
2021-10-01,2021,202110,Boston,-0.2975312755435926
2021-11-01,2021,202111,Boston,-0.2948438834936127
2021-12-01,2021,202112,Boston,-0.28429319770844597
2022-01-01,2022,202201,Boston,-0.27761613663513884
2022-02-01,2022,202202,Boston,-0.2564476910738245
2022-03-01,2022,202203,Boston,-0.2472800180383432
2022-04-01,2022,202204,Boston,-0.23635704707928795
2022-05-01,2022,202205,Boston,-0.2230695234098521
2022-06-01,2022,202206,Boston,-0.2296118102243021
2022-07-01,2022,202207,Boston,-0.23518211379337028
2022-08-01,2022,202208,Boston,-0.24672542424774502
2022-09-01,2022,202209,Boston,-0.2700434813634809
2022-10-01,2022,202210,Boston,-0.27846853254143866
2022-11-01,2022,202211,Boston,-0.2882210576203521
2022-12-01,2022,202212,Boston,-0.2975372633294189
2023-01-01,2023,202301,Boston,-0.30623528476786
2023-02-01,2023,202302,Boston,-0.3139988817543271
2023-03-01,2023,202303,Boston,-0.3143157761412647
1997-01-01,1997,199701,Chicago,-0.7292473771338956
1997-02-01,1997,199702,Chicago,-0.7330246130961626
1997-03-01,1997,199703,Chicago,-0.7306726125551064
1997-04-01,1997,199704,Chicago,-0.7317928036084336
1997-05-01,1997,199705,Chicago,-0.736074562461245
1997-06-01,1997,199706,Chicago,-0.7421126198099826
1997-07-01,1997,199707,Chicago,-0.7437544138821321
1997-08-01,1997,199708,Chicago,-0.7436545590159289
1997-09-01,1997,199709,Chicago,-0.7428533683152097
1997-10-01,1997,199710,Chicago,-0.7425674049830251
1997-11-01,1997,199711,Chicago,-0.7390725531418614
1997-12-01,1997,199712,Chicago,-0.7339396758115395
1998-01-01,1998,199801,Chicago,-0.7297533872828721
1998-02-01,1998,199802,Chicago,-0.7274157323868486
1998-03-01,1998,199803,Chicago,-0.7294203680288991
1998-04-01,1998,199804,Chicago,-0.7308197823783615
1998-05-01,1998,199805,Chicago,-0.7304426012159126
1998-06-01,1998,199806,Chicago,-0.7305236215581097
1998-07-01,1998,199807,Chicago,-0.7283823928521942
1998-08-01,1998,199808,Chicago,-0.7283030212104045
1998-09-01,1998,199809,Chicago,-0.731164919222496
1998-10-01,1998,199810,Chicago,-0.7332308873261351
1998-11-01,1998,199811,Chicago,-0.7392020423695165
1998-12-01,1998,199812,Chicago,-0.7342930640185221
1999-01-01,1999,199901,Chicago,-0.7389701328558385
1999-02-01,1999,199902,Chicago,-0.7358283281196032
1999-03-01,1999,199903,Chicago,-0.7393317619460928
1999-04-01,1999,199904,Chicago,-0.7314473989891539
1999-05-01,1999,199905,Chicago,-0.7232571853682694
1999-06-01,1999,199906,Chicago,-0.7180862819955678
1999-07-01,1999,199907,Chicago,-0.714852620284014
1999-08-01,1999,199908,Chicago,-0.7102366869142873
1999-09-01,1999,199909,Chicago,-0.7083726678666702
1999-10-01,1999,199910,Chicago,-0.7021183968207012
1999-11-01,1999,199911,Chicago,-0.6961093084110432
1999-12-01,1999,199912,Chicago,-0.6937136446240553
2000-01-01,2000,200001,Chicago,-0.6939936434528917
2000-02-01,2000,200002,Chicago,-0.687596072125201
2000-03-01,2000,200003,Chicago,-0.6805939781919497
2000-04-01,2000,200004,Chicago,-0.6695545031435133
2000-05-01,2000,200005,Chicago,-0.665061484313255
2000-06-01,2000,200006,Chicago,-0.6563748071124014
2000-07-01,2000,200007,Chicago,-0.658301058402361
2000-08-01,2000,200008,Chicago,-0.6609443011724183
2000-09-01,2000,200009,Chicago,-0.6606687210176148
2000-10-01,2000,200010,Chicago,-0.6644355813696281
2000-11-01,2000,200011,Chicago,-0.6593430662354738
2000-12-01,2000,200012,Chicago,-0.6569041665016648
2001-01-01,2001,200101,Chicago,-0.6531288193789084
2001-02-01,2001,200102,Chicago,-0.6509918874845937
2001-03-01,2001,200103,Chicago,-0.6528621874199523
2001-04-01,2001,200104,Chicago,-0.645873680232441
2001-05-01,2001,200105,Chicago,-0.646232817842721
2001-06-01,2001,200106,Chicago,-0.6413372480012791
2001-07-01,2001,200107,Chicago,-0.6404687113276575
2001-08-01,2001,200108,Chicago,-0.632783561871995
2001-09-01,2001,200109,Chicago,-0.6310000422807622
2001-10-01,2001,200110,Chicago,-0.6300900070584898
2001-11-01,2001,200111,Chicago,-0.6313089580871694
2001-12-01,2001,200112,Chicago,-0.6311416419018769
2002-01-01,2002,200201,Chicago,-0.6298689476289576
2002-02-01,2002,200202,Chicago,-0.6273544669251185
2002-03-01,2002,200203,Chicago,-0.6218320579533163
2002-04-01,2002,200204,Chicago,-0.6155268866848935
2002-05-01,2002,200205,Chicago,-0.6132641451603131
2002-06-01,2002,200206,Chicago,-0.6086966649145156
2002-07-01,2002,200207,Chicago,-0.5993561892298604
2002-08-01,2002,200208,Chicago,-0.5916623094284956
2002-09-01,2002,200209,Chicago,-0.5883695173455035
2002-10-01,2002,200210,Chicago,-0.5903225751076899
2002-11-01,2002,200211,Chicago,-0.5861447497988408
2002-12-01,2002,200212,Chicago,-0.5786925017184688
2003-01-01,2003,200301,Chicago,-0.575040833019286
2003-02-01,2003,200302,Chicago,-0.5708306547861968
2003-03-01,2003,200303,Chicago,-0.5640206488955863
2003-04-01,2003,200304,Chicago,-0.5696047092881669
2003-05-01,2003,200305,Chicago,-0.5625634039075837
2003-06-01,2003,200306,Chicago,-0.5635778384448482
2003-07-01,2003,200307,Chicago,-0.5631971091911083
2003-08-01,2003,200308,Chicago,-0.5624613344113607
2003-09-01,2003,200309,Chicago,-0.555533938799031
2003-10-01,2003,200310,Chicago,-0.5451361445665688
2003-11-01,2003,200311,Chicago,-0.5387938961519261
2003-12-01,2003,200312,Chicago,-0.5316171640010348
2004-01-01,2004,200401,Chicago,-0.5227428316819855
2004-02-01,2004,200402,Chicago,-0.518704252244631
2004-03-01,2004,200403,Chicago,-0.5113222601208509
2004-04-01,2004,200404,Chicago,-0.5073163125075704
2004-05-01,2004,200405,Chicago,-0.4997878425000106
2004-06-01,2004,200406,Chicago,-0.5006893622478401
2004-07-01,2004,200407,Chicago,-0.4946947007137963
2004-08-01,2004,200408,Chicago,-0.49168242858064204
2004-09-01,2004,200409,Chicago,-0.4904938955255238
2004-10-01,2004,200410,Chicago,-0.48668416992316477
2004-11-01,2004,200411,Chicago,-0.4788754892592548
2004-12-01,2004,200412,Chicago,-0.4736297283890121
2005-01-01,2005,200501,Chicago,-0.46931223047964465
2005-02-01,2005,200502,Chicago,-0.46042004213375787
2005-03-01,2005,200503,Chicago,-0.4453812678470932
2005-04-01,2005,200504,Chicago,-0.44310018669312523
2005-05-01,2005,200505,Chicago,-0.44374047606953315
2005-06-01,2005,200506,Chicago,-0.43861365360092375
2005-07-01,2005,200507,Chicago,-0.43389160977748364
2005-08-01,2005,200508,Chicago,-0.43470215715268345
2005-09-01,2005,200509,Chicago,-0.4269679633342962
2005-10-01,2005,200510,Chicago,-0.4207181906497013
2005-11-01,2005,200511,Chicago,-0.41824552817156757
2005-12-01,2005,200512,Chicago,-0.41049574641368825
2006-01-01,2006,200601,Chicago,-0.39948049123783846
2006-02-01,2006,200602,Chicago,-0.3852436847785601
2006-03-01,2006,200603,Chicago,-0.37392715544356747
2006-04-01,2006,200604,Chicago,-0.37957845643167065
2006-05-01,2006,200605,Chicago,-0.37938719085147454
2006-06-01,2006,200606,Chicago,-0.38722100426387307
2006-07-01,2006,200607,Chicago,-0.39324346988245473
2006-08-01,2006,200608,Chicago,-0.39930418215624464
2006-09-01,2006,200609,Chicago,-0.39872000797980434
2006-10-01,2006,200610,Chicago,-0.403771835211022
2006-11-01,2006,200611,Chicago,-0.40518583742529923
2006-12-01,2006,200612,Chicago,-0.4136643708790029
2007-01-01,2007,200701,Chicago,-0.4084155835623955
2007-02-01,2007,200702,Chicago,-0.40615737621060877
2007-03-01,2007,200703,Chicago,-0.398316067212658
2007-04-01,2007,200704,Chicago,-0.41591130601032944
2007-05-01,2007,200705,Chicago,-0.4245332436641185
2007-06-01,2007,200706,Chicago,-0.427704727478341
2007-07-01,2007,200707,Chicago,-0.4397805520222704
2007-08-01,2007,200708,Chicago,-0.45645988158751827
2007-09-01,2007,200709,Chicago,-0.4688612978215714
2007-10-01,2007,200710,Chicago,-0.48383834375853674
2007-11-01,2007,200711,Chicago,-0.49130189900410226
2007-12-01,2007,200712,Chicago,-0.498267703366051
2008-01-01,2008,200801,Chicago,-0.5116385005297444
2008-02-01,2008,200802,Chicago,-0.5200288161754152
2008-03-01,2008,200803,Chicago,-0.5277842742594281
2008-04-01,2008,200804,Chicago,-0.5336523690596273
2008-05-01,2008,200805,Chicago,-0.5483508915411157
2008-06-01,2008,200806,Chicago,-0.5652862298818384
2008-07-01,2008,200807,Chicago,-0.5805517767447173
2008-08-01,2008,200808,Chicago,-0.5950015768605397
2008-09-01,2008,200809,Chicago,-0.6127549929030147
2008-10-01,2008,200810,Chicago,-0.6281465884681756
2008-11-01,2008,200811,Chicago,-0.6480791427404728
2008-12-01,2008,200812,Chicago,-0.6703126639375361
2009-01-01,2009,200901,Chicago,-0.7070510859468628
2009-02-01,2009,200902,Chicago,-0.7284878095198906
2009-03-01,2009,200903,Chicago,-0.7415293111668539
2009-04-01,2009,200904,Chicago,-0.7542803114953704
2009-05-01,2009,200905,Chicago,-0.753986728752273
2009-06-01,2009,200906,Chicago,-0.7679396096447659
2009-07-01,2009,200907,Chicago,-0.7563724154995031
2009-08-01,2009,200908,Chicago,-0.7565495112938239
2009-09-01,2009,200909,Chicago,-0.7458868249423309
2009-10-01,2009,200910,Chicago,-0.7518512632469054
2009-11-01,2009,200911,Chicago,-0.7485395959979178
2009-12-01,2009,200912,Chicago,-0.7526506323672253
2010-01-01,2010,201001,Chicago,-0.76612373740568
2010-02-01,2010,201002,Chicago,-0.7718407653023815
2010-03-01,2010,201003,Chicago,-0.7821075607033992
2010-04-01,2010,201004,Chicago,-0.7867906978374446
2010-05-01,2010,201005,Chicago,-0.7878048820423595
2010-06-01,2010,201006,Chicago,-0.7861056664157644
2010-07-01,2010,201007,Chicago,-0.7904031916340646
2010-08-01,2010,201008,Chicago,-0.7976511669130479
2010-09-01,2010,201009,Chicago,-0.8128968001047214
2010-10-01,2010,201010,Chicago,-0.8258714090364219
2010-11-01,2010,201011,Chicago,-0.8383295390671313
2010-12-01,2010,201012,Chicago,-0.8437573267225318
2011-01-01,2011,201101,Chicago,-0.8478866363687851
2011-02-01,2011,201102,Chicago,-0.8540644769553465
2011-03-01,2011,201103,Chicago,-0.8649150065847753
2011-04-01,2011,201104,Chicago,-0.8841570295938599
2011-05-01,2011,201105,Chicago,-0.8832224595917735
2011-06-01,2011,201106,Chicago,-0.8780784176156056
2011-07-01,2011,201107,Chicago,-0.8793512242229999
2011-08-01,2011,201108,Chicago,-0.8781080266298655
2011-09-01,2011,201109,Chicago,-0.8854055413296704
2011-10-01,2011,201110,Chicago,-0.8932337197270064
2011-11-01,2011,201111,Chicago,-0.9146580222839704
2011-12-01,2011,201112,Chicago,-0.9263060913844949
2012-01-01,2012,201201,Chicago,-0.9336602398875735
2012-02-01,2012,201202,Chicago,-0.9430691918897152
2012-03-01,2012,201203,Chicago,-0.9609288611163711
2012-04-01,2012,201204,Chicago,-0.9623731918240042
2012-05-01,2012,201205,Chicago,-0.9369977693170739
2012-06-01,2012,201206,Chicago,-0.9182927326821453
2012-07-01,2012,201207,Chicago,-0.9092952516083477
2012-08-01,2012,201208,Chicago,-0.9128215205031891
2012-09-01,2012,201209,Chicago,-0.9156039210671274
2012-10-01,2012,201210,Chicago,-0.9225624577399874
2012-11-01,2012,201211,Chicago,-0.9205746216597062
2012-12-01,2012,201212,Chicago,-0.9179023237362882
2013-01-01,2013,201301,Chicago,-0.9147372092268853
2013-02-01,2013,201302,Chicago,-0.9117057279976839
2013-03-01,2013,201303,Chicago,-0.9101758538320546
2013-04-01,2013,201304,Chicago,-0.899802600615117
2013-05-01,2013,201305,Chicago,-0.8826149847809992
2013-06-01,2013,201306,Chicago,-0.8753180413882689
2013-07-01,2013,201307,Chicago,-0.8618727368675492
2013-08-01,2013,201308,Chicago,-0.8544831595789635
2013-09-01,2013,201309,Chicago,-0.8488047923764368
2013-10-01,2013,201310,Chicago,-0.8415976853397718
2013-11-01,2013,201311,Chicago,-0.8392128355744619
2013-12-01,2013,201312,Chicago,-0.8370128775074859
2014-01-01,2014,201401,Chicago,-0.8392402497971645
2014-02-01,2014,201402,Chicago,-0.8368774219507209
2014-03-01,2014,201403,Chicago,-0.8306250882644948
2014-04-01,2014,201404,Chicago,-0.8252334714969605
2014-05-01,2014,201405,Chicago,-0.8279109638130056
2014-06-01,2014,201406,Chicago,-0.8327748990611799
2014-07-01,2014,201407,Chicago,-0.8391635119253555
2014-08-01,2014,201408,Chicago,-0.8426773159765526
2014-09-01,2014,201409,Chicago,-0.8500514569333859
2014-10-01,2014,201410,Chicago,-0.8535684864232502
2014-11-01,2014,201411,Chicago,-0.854083332238381
2014-12-01,2014,201412,Chicago,-0.8530166662806691
2015-01-01,2015,201501,Chicago,-0.846812752493344
2015-02-01,2015,201502,Chicago,-0.843052014217629
2015-03-01,2015,201503,Chicago,-0.8414150891971479
2015-04-01,2015,201504,Chicago,-0.8449671719235683
2015-05-01,2015,201505,Chicago,-0.8480517127366394
2015-06-01,2015,201506,Chicago,-0.8562353444726716
2015-07-01,2015,201507,Chicago,-0.8602256591166038
2015-08-01,2015,201508,Chicago,-0.862981941407587
2015-09-01,2015,201509,Chicago,-0.8643818798019485
2015-10-01,2015,201510,Chicago,-0.8640548634112752
2015-11-01,2015,201511,Chicago,-0.8595699772718381
2015-12-01,2015,201512,Chicago,-0.8582615385499839
2016-01-01,2016,201601,Chicago,-0.8566298025317192
2016-02-01,2016,201602,Chicago,-0.8563678190364747
2016-03-01,2016,201603,Chicago,-0.8495890566315092
2016-04-01,2016,201604,Chicago,-0.845998068968516
2016-05-01,2016,201605,Chicago,-0.8442115335791751
2016-06-01,2016,201606,Chicago,-0.848407453535283
2016-07-01,2016,201607,Chicago,-0.8508202413699895
2016-08-01,2016,201608,Chicago,-0.8552288068123239
2016-09-01,2016,201609,Chicago,-0.853198239864768
2016-10-01,2016,201610,Chicago,-0.8544978580079041
2016-11-01,2016,201611,Chicago,-0.851279206938174
2016-12-01,2016,201612,Chicago,-0.8412969733809543
2017-01-01,2017,201701,Chicago,-0.8352831041199593
2017-02-01,2017,201702,Chicago,-0.8340436572975758
2017-03-01,2017,201703,Chicago,-0.8329826758709782
2017-04-01,2017,201704,Chicago,-0.8383741193261516
2017-05-01,2017,201705,Chicago,-0.8402816080561033
2017-06-01,2017,201706,Chicago,-0.8420039504513603
2017-07-01,2017,201707,Chicago,-0.8440197092813566
2017-08-01,2017,201708,Chicago,-0.8448166327120745
2017-09-01,2017,201709,Chicago,-0.8467270805016263
2017-10-01,2017,201710,Chicago,-0.8476177442023509
2017-11-01,2017,201711,Chicago,-0.8457623249966515
2017-12-01,2017,201712,Chicago,-0.8472837721373319
2018-01-01,2018,201801,Chicago,-0.8442461327801389
2018-02-01,2018,201802,Chicago,-0.8414932624947022
2018-03-01,2018,201803,Chicago,-0.8408156887259599
2018-04-01,2018,201804,Chicago,-0.8429315798686448
2018-05-01,2018,201805,Chicago,-0.8419987491151693
2018-06-01,2018,201806,Chicago,-0.8440547273157684
2018-07-01,2018,201807,Chicago,-0.8462001486075463
2018-08-01,2018,201808,Chicago,-0.8445955333002368
2018-09-01,2018,201809,Chicago,-0.8423296707123367
2018-10-01,2018,201810,Chicago,-0.842396133859407
2018-11-01,2018,201811,Chicago,-0.8453356927811342
2018-12-01,2018,201812,Chicago,-0.8482208255382391
2019-01-01,2019,201901,Chicago,-0.851176855230519
2019-02-01,2019,201902,Chicago,-0.8488091603337997
2019-03-01,2019,201903,Chicago,-0.8563014364554808
2019-04-01,2019,201904,Chicago,-0.8558545106034083
2019-05-01,2019,201905,Chicago,-0.8614522201669983
2019-06-01,2019,201906,Chicago,-0.8616800229492263
2019-07-01,2019,201907,Chicago,-0.8587010280564815
2019-08-01,2019,201908,Chicago,-0.8596605697579811
2019-09-01,2019,201909,Chicago,-0.8663247788328059
2019-10-01,2019,201910,Chicago,-0.8666648718691361
2019-11-01,2019,201911,Chicago,-0.8687974667780747
2019-12-01,2019,201912,Chicago,-0.8681171977375284
2020-01-01,2020,202001,Chicago,-0.8742414468932536
2020-02-01,2020,202002,Chicago,-0.8715868807782714
2020-03-01,2020,202003,Chicago,-0.8674802024337342
2020-04-01,2020,202004,Chicago,-0.8662374495781533
2020-05-01,2020,202005,Chicago,-0.8695356586952929
2020-06-01,2020,202006,Chicago,-0.8776865968506984
2020-07-01,2020,202007,Chicago,-0.8719034615193362
2020-08-01,2020,202008,Chicago,-0.8596781808942664
2020-09-01,2020,202009,Chicago,-0.8457512497483721
2020-10-01,2020,202010,Chicago,-0.8368527310824776
2020-11-01,2020,202011,Chicago,-0.8298995056999816
2020-12-01,2020,202012,Chicago,-0.8227930524423783
2021-01-01,2021,202101,Chicago,-0.8147845969119842
2021-02-01,2021,202102,Chicago,-0.8111434853157107
2021-03-01,2021,202103,Chicago,-0.8015063213371132
2021-04-01,2021,202104,Chicago,-0.7941512097655608
2021-05-01,2021,202105,Chicago,-0.7843840347526578
2021-06-01,2021,202106,Chicago,-0.7789651340847623
2021-07-01,2021,202107,Chicago,-0.7726221516487062
2021-08-01,2021,202108,Chicago,-0.7673339272078037
2021-09-01,2021,202109,Chicago,-0.7657863392576143
2021-10-01,2021,202110,Chicago,-0.7552663169561571
2021-11-01,2021,202111,Chicago,-0.7495501590747891
2021-12-01,2021,202112,Chicago,-0.737592390456042
2022-01-01,2022,202201,Chicago,-0.7313646591183165
2022-02-01,2022,202202,Chicago,-0.7210355894702545
2022-03-01,2022,202203,Chicago,-0.7161220692866923
2022-04-01,2022,202204,Chicago,-0.7087129763763143
2022-05-01,2022,202205,Chicago,-0.7028748267713096
2022-06-01,2022,202206,Chicago,-0.6980693371408115
2022-07-01,2022,202207,Chicago,-0.6972459269551923
2022-08-01,2022,202208,Chicago,-0.7087729872816855
2022-09-01,2022,202209,Chicago,-0.7166879421825154
2022-10-01,2022,202210,Chicago,-0.7278741126900821
2022-11-01,2022,202211,Chicago,-0.7297318795445049
2022-12-01,2022,202212,Chicago,-0.7449114649975677
2023-01-01,2023,202301,Chicago,-0.7484292956138603
2023-02-01,2023,202302,Chicago,-0.7551033173306028
2023-03-01,2023,202303,Chicago,-0.7530576299780902
1997-01-01,1997,199701,Detroit,-0.6695863879686819
1997-02-01,1997,199702,Detroit,-0.6716343201984527
1997-03-01,1997,199703,Detroit,-0.6628162706166805
1997-04-01,1997,199704,Detroit,-0.6557196121201301
1997-05-01,1997,199705,Detroit,-0.6471004487310781
1997-06-01,1997,199706,Detroit,-0.6391710769395678
1997-07-01,1997,199707,Detroit,-0.6387485739986891
1997-08-01,1997,199708,Detroit,-0.6355433994425876
1997-09-01,1997,199709,Detroit,-0.6297218505608821
1997-10-01,1997,199710,Detroit,-0.6254431490002128
1997-11-01,1997,199711,Detroit,-0.6220045979546889
1997-12-01,1997,199712,Detroit,-0.6215741830634416
1998-01-01,1998,199801,Detroit,-0.6190509702657465
1998-02-01,1998,199802,Detroit,-0.6143974795124381
1998-03-01,1998,199803,Detroit,-0.6100558716594948
1998-04-01,1998,199804,Detroit,-0.6060794446575706
1998-05-01,1998,199805,Detroit,-0.601937003437639
1998-06-01,1998,199806,Detroit,-0.6003103613972343
1998-07-01,1998,199807,Detroit,-0.5993196154823135
1998-08-01,1998,199808,Detroit,-0.5988252237755312
1998-09-01,1998,199809,Detroit,-0.6007315780914171
1998-10-01,1998,199810,Detroit,-0.59970024442966
1998-11-01,1998,199811,Detroit,-0.5912641519473674
1998-12-01,1998,199812,Detroit,-0.5840870170804919
1999-01-01,1999,199901,Detroit,-0.5770280978781352
1999-02-01,1999,199902,Detroit,-0.5684665943091822
1999-03-01,1999,199903,Detroit,-0.5620689622579258
1999-04-01,1999,199904,Detroit,-0.5635753329162654
1999-05-01,1999,199905,Detroit,-0.5579298804499775
1999-06-01,1999,199906,Detroit,-0.5526506848282331
1999-07-01,1999,199907,Detroit,-0.5496869393258894
1999-08-01,1999,199908,Detroit,-0.5475292283103039
1999-09-01,1999,199909,Detroit,-0.5408572279777584
1999-10-01,1999,199910,Detroit,-0.531776081566842
1999-11-01,1999,199911,Detroit,-0.5292232996727888
1999-12-01,1999,199912,Detroit,-0.532326698716802
2000-01-01,2000,200001,Detroit,-0.533282253887239
2000-02-01,2000,200002,Detroit,-0.5289397919546808
2000-03-01,2000,200003,Detroit,-0.5275110026241139
2000-04-01,2000,200004,Detroit,-0.5306322064503428
2000-05-01,2000,200005,Detroit,-0.5267026045813568
2000-06-01,2000,200006,Detroit,-0.5095142130821371
2000-07-01,2000,200007,Detroit,-0.5026000925155376
2000-08-01,2000,200008,Detroit,-0.5055725388172849
2000-09-01,2000,200009,Detroit,-0.5055353068314572
2000-10-01,2000,200010,Detroit,-0.5039338513538745
2000-11-01,2000,200011,Detroit,-0.4970198968391637
2000-12-01,2000,200012,Detroit,-0.494957614443277
2001-01-01,2001,200101,Detroit,-0.4946018094806721
2001-02-01,2001,200102,Detroit,-0.49010240024156815
2001-03-01,2001,200103,Detroit,-0.48740411623366686
2001-04-01,2001,200104,Detroit,-0.487581631406691
2001-05-01,2001,200105,Detroit,-0.48335443626284214
2001-06-01,2001,200106,Detroit,-0.48067047722001366
2001-07-01,2001,200107,Detroit,-0.47649315424324534
2001-08-01,2001,200108,Detroit,-0.47305286166874083
2001-09-01,2001,200109,Detroit,-0.47020364095442346
2001-10-01,2001,200110,Detroit,-0.47244914328328136
2001-11-01,2001,200111,Detroit,-0.4795896834370019
2001-12-01,2001,200112,Detroit,-0.48670860263878524
2002-01-01,2002,200201,Detroit,-0.48696204569270574
2002-02-01,2002,200202,Detroit,-0.4885300932421073
2002-03-01,2002,200203,Detroit,-0.4896356701949598
2002-04-01,2002,200204,Detroit,-0.49085885989459843
2002-05-01,2002,200205,Detroit,-0.4891598202844776
2002-06-01,2002,200206,Detroit,-0.4721895870484314
2002-07-01,2002,200207,Detroit,-0.4680711527969441
2002-08-01,2002,200208,Detroit,-0.46742088929206815
